Type,Library,Filename,Time (ms),Memory (byte),MemoryPeak (byte),AllocCount,FileSize (byte)
2. Stringify,dropbox/json11 (C++11),canada.json,1943.391000,4194304,6291432,23,0
2. Stringify,dropbox/json11 (C++11),citm_catalog.json,11.837000,1048576,1572840,21,0
2. Stringify,dropbox/json11 (C++11),twitter.json,12.115000,524288,786408,20,0
4. Statistics,dropbox/json11 (C++11),canada.json,1.728000,0,0,0,0
4. Statistics,dropbox/json11 (C++11),citm_catalog.json,0.698000,0,0,0,0
4. Statistics,dropbox/json11 (C++11),twitter.json,0.511000,0,0,0,0
7. Code size, dropbox/json11 (C++11), jsonstat,0,0,0,0,54784
1. Parse,mikeando/FastJson (C++),canada.json,77.509000,8715384,10968696,22,0
1. Parse,mikeando/FastJson (C++),citm_catalog.json,11.454000,2687432,4469704,22,0
1. Parse,mikeando/FastJson (C++),twitter.json,4.602000,1361560,2009832,24,0
2. Stringify,mikeando/FastJson (C++),canada.json,1358.744000,2252800,2252800,2,0
2. Stringify,mikeando/FastJson (C++),citm_catalog.json,166.800000,503808,503808,2,0
2. Stringify,mikeando/FastJson (C++),twitter.json,9.005000,565248,565248,2,0
4. Statistics,mikeando/FastJson (C++),canada.json,0.814000,0,0,0,0
4. Statistics,mikeando/FastJson (C++),citm_catalog.json,0.278000,0,0,0,0
4. Statistics,mikeando/FastJson (C++),twitter.json,0.167000,0,0,0,0
7. Code size, mikeando/FastJson (C++), jsonstat,0,0,0,0,75776
1. Parse,gason (C++11),canada.json,7.366000,4943328,4943328,658,0
1. Parse,gason (C++11),citm_catalog.json,4.350000,2598528,2598528,202,0
1. Parse,gason (C++11),twitter.json,1.828000,979464,979464,83,0
2. Stringify,gason (C++11),canada.json,1433.680000,1298432,3395560,14,0
2. Stringify,gason (C++11),citm_catalog.json,232.217000,602112,1650664,13,0
2. Stringify,gason (C++11),twitter.json,30.905000,483328,1007592,12,0
3. Prettify,gason (C++11),canada.json,1469.389000,7340008,15728592,17,0
3. Prettify,gason (C++11),citm_catalog.json,238.499000,1802240,3899368,15,0
3. Prettify,gason (C++11),twitter.json,32.528000,770048,1818600,14,0
4. Statistics,gason (C++11),canada.json,0.628000,0,0,0,0
4. Statistics,gason (C++11),citm_catalog.json,0.730000,0,0,0,0
4. Statistics,gason (C++11),twitter.json,0.756000,0,0,0,0
7. Code size, gason (C++11), jsonstat,0,0,0,0,15872
1. Parse,Jansson (C),canada.json,156.703000,10472168,10472232,224392,0
1. Parse,Jansson (C),citm_catalog.json,52.673000,5550976,5551072,111230,0
1. Parse,Jansson (C),twitter.json,26.243000,1946504,1947048,43822,0
2. Stringify,Jansson (C),canada.json,1943.331000,2362192,6556504,21,0
2. Stringify,Jansson (C),citm_catalog.json,10.271000,551280,1599864,19,0
2. Stringify,Jansson (C),twitter.json,6.471000,492640,1016936,18,0
3. Prettify,Jansson (C),canada.json,1981.789000,8272192,16988432,22,0
3. Prettify,Jansson (C),citm_catalog.json,17.588000,1727232,3824392,20,0
3. Prettify,Jansson (C),twitter.json,8.315000,767344,1815928,19,0
4. Statistics,Jansson (C),canada.json,1.952000,0,0,0,0
4. Statistics,Jansson (C),citm_catalog.json,1.169000,0,0,0,0
4. Statistics,Jansson (C),twitter.json,0.644000,0,0,0,0
7. Code size, Jansson (C), jsonstat,0,0,0,0,43520
1. Parse,JsonBox (C++),canada.json,2061.167000,7581688,12494912,1087445,0
1. Parse,JsonBox (C++),citm_catalog.json,188.731000,4021912,7585976,335448,0
1. Parse,JsonBox (C++),twitter.json,83.579000,2044224,3349112,115474,0
2. Stringify,JsonBox (C++),canada.json,2442.107000,2252800,6447080,111119,0
2. Stringify,JsonBox (C++),citm_catalog.json,92.980000,499712,1023976,53220,0
2. Stringify,JsonBox (C++),twitter.json,61.940000,466944,991208,35925,0
3. Prettify,JsonBox (C++),canada.json,2380.871000,3923968,8118248,111119,0
3. Prettify,JsonBox (C++),citm_catalog.json,77.992000,892928,1941480,53221,0
3. Prettify,JsonBox (C++),twitter.json,51.702000,577536,1626088,35926,0
4. Statistics,JsonBox (C++),canada.json,1.090000,0,0,0,0
4. Statistics,JsonBox (C++),citm_catalog.json,0.598000,0,0,0,0
4. Statistics,JsonBox (C++),twitter.json,0.408000,0,0,0,0
7. Code size, JsonBox (C++), jsonstat,0,0,0,0,78848
1. Parse,jsoncons (C++),canada.json,2899.970000,4471768,27304400,3950871,0
1. Parse,jsoncons (C++),citm_catalog.json,1156.356000,2622816,9055512,3500084,0
1. Parse,jsoncons (C++),twitter.json,181.373000,1325744,4080048,519675,0
2. Stringify,jsoncons (C++),canada.json,2435.471000,2027520,4124984,333261,0
2. Stringify,jsoncons (C++),citm_catalog.json,11.596000,503808,1028392,1282,0
2. Stringify,jsoncons (C++),twitter.json,14.247000,471040,995816,4760,0
3. Prettify,jsoncons (C++),canada.json,2439.022000,2027520,4124968,333261,0
3. Prettify,jsoncons (C++),citm_catalog.json,11.547000,503808,1028392,1282,0
3. Prettify,jsoncons (C++),twitter.json,14.230000,471040,995816,4760,0
4. Statistics,jsoncons (C++),canada.json,1.605000,0,72,4,0
4. Statistics,jsoncons (C++),citm_catalog.json,1.617000,0,88,735,0
4. Statistics,jsoncons (C++),twitter.json,1.974000,0,488,4611,0
7. Code size, jsoncons (C++), jsonstat,0,0,0,0,82944
1. Parse,JsonCpp (C++),canada.json,154.192000,17850880,20104928,223267,0
1. Parse,JsonCpp (C++),citm_catalog.json,39.603000,5167232,6950240,137169,0
1. Parse,JsonCpp (C++),twitter.json,21.738000,1964808,2613256,65420,0
2. Stringify,JsonCpp (C++),canada.json,2003.900000,4194304,6291840,111195,0
2. Stringify,JsonCpp (C++),citm_catalog.json,49.417000,524288,787664,131024,0
2. Stringify,JsonCpp (C++),twitter.json,30.280000,524288,790120,73056,0
4. Statistics,JsonCpp (C++),canada.json,4.319000,0,56,4,0
4. Statistics,JsonCpp (C++),citm_catalog.json,1.261000,0,88,735,0
4. Statistics,JsonCpp (C++),twitter.json,2.149000,0,488,4611,0
7. Code size, JsonCpp (C++), jsonstat,0,0,0,0,139264
1. Parse,json-c (C),canada.json,204.625000,31396928,31398120,390651,0
1. Parse,json-c (C),citm_catalog.json,42.173000,12955280,12956536,131793,0
1. Parse,json-c (C),twitter.json,18.250000,3072280,3073952,49446,0
2. Stringify,json-c (C),canada.json,31.814000,6553568,6553568,21,0
2. Stringify,json-c (C),citm_catalog.json,21.077000,1025056,1025056,18,0
2. Stringify,json-c (C),twitter.json,10.195000,997296,997296,18,0
3. Prettify,json-c (C),canada.json,61.726000,13828064,13828064,22,0
3. Prettify,json-c (C),citm_catalog.json,28.241000,3354032,3354032,20,0
3. Prettify,json-c (C),twitter.json,12.315000,1680928,1680928,19,0
4. Statistics,json-c (C),canada.json,5.051000,0,0,0,0
4. Statistics,json-c (C),citm_catalog.json,1.752000,0,0,0,0
4. Statistics,json-c (C),twitter.json,0.538000,0,0,0,0
7. Code size, json-c (C), jsonstat,0,0,0,0,37888
1. Parse,JSON Spirit (C++),canada.json,176.160000,4822920,7329096,435449,0
1. Parse,JSON Spirit (C++),citm_catalog.json,127.346000,2536768,5765072,332263,0
1. Parse,JSON Spirit (C++),twitter.json,27.598000,1348056,2403648,63854,0
2. Stringify,JSON Spirit (C++),canada.json,2262.379000,2252800,6447080,111143,0
2. Stringify,JSON Spirit (C++),citm_catalog.json,47.907000,503808,1028072,111122,0
2. Stringify,JSON Spirit (C++),twitter.json,60.279000,692224,1740776,147333,0
3. Prettify,JSON Spirit (C++),canada.json,2326.249000,8323048,16711632,111144,0
3. Prettify,JSON Spirit (C++),citm_catalog.json,62.919000,2007040,4104168,111124,0
3. Prettify,JSON Spirit (C++),twitter.json,64.054000,1024000,2072552,147333,0
4. Statistics,JSON Spirit (C++),canada.json,1.116000,0,0,0,0
4. Statistics,JSON Spirit (C++),citm_catalog.json,0.460000,0,0,0,0
4. Statistics,JSON Spirit (C++),twitter.json,0.238000,0,0,0,0
7. Code size, JSON Spirit (C++), jsonstat,0,0,0,0,79360
1. Parse,hjiang/JSON++ (C++),canada.json,2993.611000,10129512,14635064,671832,0
1. Parse,hjiang/JSON++ (C++),citm_catalog.json,602.964000,5331472,8894944,277605,0
1. Parse,hjiang/JSON++ (C++),twitter.json,172.428000,2742440,4036728,141792,0
2. Stringify,hjiang/JSON++ (C++),canada.json,2924.394000,3979840,20170952,837108,0
2. Stringify,hjiang/JSON++ (C++),citm_catalog.json,412.356000,946960,4842184,216600,0
2. Stringify,hjiang/JSON++ (C++),twitter.json,85.381000,575712,3356824,79142,0
4. Statistics,hjiang/JSON++ (C++),canada.json,2.253000,0,0,0,0
4. Statistics,hjiang/JSON++ (C++),citm_catalog.json,0.624000,0,0,0,0
4. Statistics,hjiang/JSON++ (C++),twitter.json,0.453000,0,0,0,0
7. Code size, hjiang/JSON++ (C++), jsonstat,0,0,0,0,71168
1. Parse,Jzon (C++),canada.json,451.816000,18200488,22830952,1229800,0
1. Parse,Jzon (C++),citm_catalog.json,138.445000,4282416,7888536,323660,0
1. Parse,Jzon (C++),twitter.json,67.787000,2286680,3603184,165976,0
2. Stringify,Jzon (C++),canada.json,24.157000,2252800,6512592,19,0
2. Stringify,Jzon (C++),citm_catalog.json,10.962000,503808,1028072,2215,0
2. Stringify,Jzon (C++),twitter.json,9.403000,475136,999400,7959,0
3. Prettify,Jzon (C++),canada.json,104.199000,8323048,16777144,223246,0
3. Prettify,Jzon (C++),citm_catalog.json,31.092000,1990656,4087784,61381,0
3. Prettify,Jzon (C++),twitter.json,14.807000,790528,1839080,24186,0
4. Statistics,Jzon (C++),canada.json,1.765000,0,0,0,0
4. Statistics,Jzon (C++),citm_catalog.json,0.502000,0,0,0,0
4. Statistics,Jzon (C++),twitter.json,0.317000,0,0,0,0
7. Code size, Jzon (C++), jsonstat,0,0,0,0,60416
1. Parse,nbsdx_SimpleJSON (C++11),canada.json,505.831000,38892552,80051272,1342591,0
1. Parse,nbsdx_SimpleJSON (C++11),citm_catalog.json,194.702000,10386192,20989552,602471,0
1. Parse,nbsdx_SimpleJSON (C++11),twitter.json,86.886000,2839016,5131560,263139,0
2. Stringify,nbsdx_SimpleJSON (C++11),canada.json,1797.317000,1409024,3506584,989767,0
2. Stringify,nbsdx_SimpleJSON (C++11),citm_catalog.json,349.851000,2260992,3394088,329120,0
2. Stringify,nbsdx_SimpleJSON (C++11),twitter.json,76.268000,651264,1700840,135610,0
3. Prettify,nbsdx_SimpleJSON (C++11),canada.json,1805.615000,1409024,3506616,989764,0
3. Prettify,nbsdx_SimpleJSON (C++11),citm_catalog.json,350.091000,3170304,4757032,318090,0
3. Prettify,nbsdx_SimpleJSON (C++11),twitter.json,74.889000,778240,2090056,128859,0
4. Statistics,nbsdx_SimpleJSON (C++11),canada.json,2.863000,0,144,18,0
4. Statistics,nbsdx_SimpleJSON (C++11),citm_catalog.json,2.501000,0,176,4114,0
4. Statistics,nbsdx_SimpleJSON (C++11),twitter.json,9.305000,0,848,25402,0
7. Code size, nbsdx_SimpleJSON (C++11), jsonstat,0,0,0,0,41984
1. Parse,Nlohmann (C++11),canada.json,102.711000,4892488,7145264,170267,0
1. Parse,Nlohmann (C++11),citm_catalog.json,23.323000,3687544,5469280,81248,0
1. Parse,Nlohmann (C++11),twitter.json,13.983000,1924304,2571448,38847,0
2. Stringify,Nlohmann (C++11),canada.json,3810.359000,1581056,3678344,527879,0
2. Stringify,Nlohmann (C++11),citm_catalog.json,303.732000,602112,1650640,213750,0
2. Stringify,Nlohmann (C++11),twitter.json,62.300000,483328,1008320,90955,0
3. Prettify,Nlohmann (C++11),canada.json,4023.962000,7667688,16122000,919078,0
3. Prettify,Nlohmann (C++11),citm_catalog.json,316.389000,1830912,5484520,218805,0
3. Prettify,Nlohmann (C++11),twitter.json,64.260000,782336,2094008,89751,0
4. Statistics,Nlohmann (C++11),canada.json,1.236000,0,0,0,0
4. Statistics,Nlohmann (C++11),citm_catalog.json,0.862000,0,0,0,0
4. Statistics,Nlohmann (C++11),twitter.json,0.599000,0,0,0,0
7. Code size, Nlohmann (C++11), jsonstat,0,0,0,0,37888
1. Parse,Parson (C),canada.json,128.623000,7142976,7162856,336060,0
1. Parse,Parson (C),citm_catalog.json,41.877000,2915528,2915808,185585,0
1. Parse,Parson (C),twitter.json,20.907000,1259712,1260024,72477,0
4. Statistics,Parson (C),canada.json,3.163000,0,0,0,0
4. Statistics,Parson (C),citm_catalog.json,2.577000,0,0,0,0
4. Statistics,Parson (C),twitter.json,4.647000,0,0,0,0
7. Code size, Parson (C), jsonstat,0,0,0,0,28672
1. Parse,PicoJSON (C++),canada.json,395.255000,4823128,5075360,1099387,0
1. Parse,PicoJSON (C++),citm_catalog.json,122.651000,3749752,3749792,394656,0
1. Parse,PicoJSON (C++),twitter.json,48.677000,2171376,2171376,154333,0
2. Stringify,PicoJSON (C++),canada.json,1989.392000,4194304,6291488,111149,0
2. Stringify,PicoJSON (C++),citm_catalog.json,200.763000,524288,786408,16087,0
2. Stringify,PicoJSON (C++),twitter.json,28.264000,524288,786408,14138,0
4. Statistics,PicoJSON (C++),canada.json,0.747000,0,0,0,0
4. Statistics,PicoJSON (C++),citm_catalog.json,0.509000,0,0,0,0
4. Statistics,PicoJSON (C++),twitter.json,0.351000,0,0,0,0
7. Code size, PicoJSON (C++), jsonstat,0,0,0,0,55808
1. Parse,RapidJSON_AutoUTF (C++),canada.json,12.819000,4207896,4656304,77,0
1. Parse,RapidJSON_AutoUTF (C++),citm_catalog.json,10.475000,1573648,1585336,35,0
1. Parse,RapidJSON_AutoUTF (C++),twitter.json,7.119000,983608,991392,25,0
2. Stringify,RapidJSON_AutoUTF (C++),canada.json,26.266000,2873400,2873944,28,0
2. Stringify,RapidJSON_AutoUTF (C++),citm_catalog.json,4.019000,567656,568200,24,0
2. Stringify,RapidJSON_AutoUTF (C++),twitter.json,3.351000,567656,568200,24,0
3. Prettify,RapidJSON_AutoUTF (C++),canada.json,53.352000,9697512,9698056,31,0
3. Prettify,RapidJSON_AutoUTF (C++),citm_catalog.json,9.778000,1915624,1916168,27,0
3. Prettify,RapidJSON_AutoUTF (C++),twitter.json,4.679000,851432,851976,25,0
4. Statistics,RapidJSON_AutoUTF (C++),canada.json,0.859000,0,0,0,0
4. Statistics,RapidJSON_AutoUTF (C++),citm_catalog.json,0.365000,0,0,0,0
4. Statistics,RapidJSON_AutoUTF (C++),twitter.json,0.197000,0,0,0,0
5. Sax Round-trip,RapidJSON_AutoUTF (C++),canada.json,38.666000,56,2874232,30,0
5. Sax Round-trip,RapidJSON_AutoUTF (C++),citm_catalog.json,13.515000,56,568488,26,0
5. Sax Round-trip,RapidJSON_AutoUTF (C++),twitter.json,9.626000,56,568808,28,0
6. SaxStatistics,RapidJSON_AutoUTF (C++),canada.json,9.976000,0,304,2,0
6. SaxStatistics,RapidJSON_AutoUTF (C++),citm_catalog.json,9.827000,0,304,2,0
6. SaxStatistics,RapidJSON_AutoUTF (C++),twitter.json,6.311000,0,608,4,0
7. Code size, RapidJSON_AutoUTF (C++), jsonstat,0,0,0,0,47616
1. Parse,RapidJSON_FullPrec (C++),canada.json,29.694000,4207896,4656304,77,0
1. Parse,RapidJSON_FullPrec (C++),citm_catalog.json,6.877000,1573648,1585336,35,0
1. Parse,RapidJSON_FullPrec (C++),twitter.json,4.195000,983608,991392,25,0
2. Stringify,RapidJSON_FullPrec (C++),canada.json,13.900000,2873400,2873944,28,0
2. Stringify,RapidJSON_FullPrec (C++),citm_catalog.json,2.015000,567656,568200,24,0
2. Stringify,RapidJSON_FullPrec (C++),twitter.json,1.758000,567656,568200,24,0
3. Prettify,RapidJSON_FullPrec (C++),canada.json,20.353000,9697512,9698056,31,0
3. Prettify,RapidJSON_FullPrec (C++),citm_catalog.json,3.465000,1915624,1916168,27,0
3. Prettify,RapidJSON_FullPrec (C++),twitter.json,2.232000,851432,851976,25,0
4. Statistics,RapidJSON_FullPrec (C++),canada.json,0.859000,0,0,0,0
4. Statistics,RapidJSON_FullPrec (C++),citm_catalog.json,0.348000,0,0,0,0
4. Statistics,RapidJSON_FullPrec (C++),twitter.json,0.185000,0,0,0,0
5. Sax Round-trip,RapidJSON_FullPrec (C++),canada.json,37.275000,2873400,2874232,30,0
5. Sax Round-trip,RapidJSON_FullPrec (C++),citm_catalog.json,6.514000,567656,568488,26,0
5. Sax Round-trip,RapidJSON_FullPrec (C++),twitter.json,3.927000,567656,568808,28,0
6. SaxStatistics,RapidJSON_FullPrec (C++),canada.json,24.190000,0,304,2,0
6. SaxStatistics,RapidJSON_FullPrec (C++),citm_catalog.json,4.541000,0,304,2,0
6. SaxStatistics,RapidJSON_FullPrec (C++),twitter.json,2.352000,0,608,4,0
7. Code size, RapidJSON_FullPrec (C++), jsonstat,0,0,0,0,33280
1. Parse,RapidJSON_Insitu (C++),canada.json,8.680000,6458960,6907368,78,0
1. Parse,RapidJSON_Insitu (C++),citm_catalog.json,4.005000,3351336,3363024,36,0
1. Parse,RapidJSON_Insitu (C++),twitter.json,2.001000,1368368,1376152,22,0
2. Stringify,RapidJSON_Insitu (C++),canada.json,13.645000,2873400,2873944,28,0
2. Stringify,RapidJSON_Insitu (C++),citm_catalog.json,2.100000,567656,568200,24,0
2. Stringify,RapidJSON_Insitu (C++),twitter.json,1.725000,567656,568200,24,0
3. Prettify,RapidJSON_Insitu (C++),canada.json,19.894000,9697512,9698056,31,0
3. Prettify,RapidJSON_Insitu (C++),citm_catalog.json,3.314000,1915624,1916168,27,0
3. Prettify,RapidJSON_Insitu (C++),twitter.json,2.126000,851432,851976,25,0
4. Statistics,RapidJSON_Insitu (C++),canada.json,0.862000,0,0,0,0
4. Statistics,RapidJSON_Insitu (C++),citm_catalog.json,0.333000,0,0,0,0
4. Statistics,RapidJSON_Insitu (C++),twitter.json,0.168000,0,0,0,0
5. Sax Round-trip,RapidJSON_Insitu (C++),canada.json,22.216000,2873400,5125048,30,0
5. Sax Round-trip,RapidJSON_Insitu (C++),citm_catalog.json,5.654000,567656,2345928,26,0
5. Sax Round-trip,RapidJSON_Insitu (C++),twitter.json,3.530000,567656,1215240,26,0
6. SaxStatistics,RapidJSON_Insitu (C++),canada.json,7.504000,0,2251104,2,0
6. SaxStatistics,RapidJSON_Insitu (C++),citm_catalog.json,3.433000,0,1777728,2,0
6. SaxStatistics,RapidJSON_Insitu (C++),twitter.json,1.887000,0,647040,2,0
7. Code size, RapidJSON_Insitu (C++), jsonstat,0,0,0,0,33280
1. Parse,RapidJSON (C++),canada.json,8.259000,4207896,4656304,77,0
1. Parse,RapidJSON (C++),citm_catalog.json,4.732000,1573648,1585336,35,0
1. Parse,RapidJSON (C++),twitter.json,2.939000,983608,991392,25,0
2. Stringify,RapidJSON (C++),canada.json,13.786000,2873400,2873944,28,0
2. Stringify,RapidJSON (C++),citm_catalog.json,2.010000,567656,568200,24,0
2. Stringify,RapidJSON (C++),twitter.json,1.745000,567656,568200,24,0
3. Prettify,RapidJSON (C++),canada.json,20.514000,9697512,9698056,31,0
3. Prettify,RapidJSON (C++),citm_catalog.json,3.460000,1915624,1916168,27,0
3. Prettify,RapidJSON (C++),twitter.json,2.232000,851432,851976,25,0
4. Statistics,RapidJSON (C++),canada.json,0.860000,0,0,0,0
4. Statistics,RapidJSON (C++),citm_catalog.json,0.347000,0,0,0,0
4. Statistics,RapidJSON (C++),twitter.json,0.193000,0,0,0,0
5. Sax Round-trip,RapidJSON (C++),canada.json,20.230000,2873400,2874232,30,0
5. Sax Round-trip,RapidJSON (C++),citm_catalog.json,5.582000,567656,568488,26,0
5. Sax Round-trip,RapidJSON (C++),twitter.json,3.839000,567656,568808,28,0
6. SaxStatistics,RapidJSON (C++),canada.json,6.138000,0,304,2,0
6. SaxStatistics,RapidJSON (C++),citm_catalog.json,3.599000,0,304,2,0
6. SaxStatistics,RapidJSON (C++),twitter.json,2.265000,0,608,4,0
7. Code size, RapidJSON (C++), jsonstat,0,0,0,0,33280
1. Parse,sajson (C++),canada.json,9.190000,20273528,20273528,4,0
1. Parse,sajson (C++),citm_catalog.json,5.281000,16064584,16064584,4,0
1. Parse,sajson (C++),twitter.json,2.188000,5823072,5823072,4,0
4. Statistics,sajson (C++),canada.json,1.136000,0,0,0,0
4. Statistics,sajson (C++),citm_catalog.json,0.377000,0,0,0,0
4. Statistics,sajson (C++),twitter.json,0.191000,0,0,0,0
7. Code size, sajson (C++), jsonstat,0,0,0,0,30720
1. Parse,SimpleJSON (C++),canada.json,105.331000,19171688,23738912,337494,0
1. Parse,SimpleJSON (C++),citm_catalog.json,83.702000,6806016,10361984,235618,0
1. Parse,SimpleJSON (C++),twitter.json,50.605000,3411504,4705840,147115,0
2. Stringify,SimpleJSON (C++),canada.json,2425.273000,3155856,7418080,584121,0
2. Stringify,SimpleJSON (C++),citm_catalog.json,374.325000,1002848,3006416,261183,0
2. Stringify,SimpleJSON (C++),twitter.json,85.003000,1137680,2450736,117903,0
4. Statistics,SimpleJSON (C++),canada.json,2.375000,0,0,0,0
4. Statistics,SimpleJSON (C++),citm_catalog.json,0.691000,0,0,0,0
4. Statistics,SimpleJSON (C++),twitter.json,0.390000,0,0,0,0
7. Code size, SimpleJSON (C++), jsonstat,0,0,0,0,33280
1. Parse,strdup (C),canada.json,0.342000,2251088,2251088,2,0
1. Parse,strdup (C),citm_catalog.json,0.276000,1777712,1777712,2,0
1. Parse,strdup (C),twitter.json,0.101000,647024,647024,2,0
2. Stringify,strdup (C),canada.json,0.348000,2251088,2251088,2,0
2. Stringify,strdup (C),citm_catalog.json,0.250000,1777712,1777712,2,0
2. Stringify,strdup (C),twitter.json,0.116000,647024,647024,2,0
1. Parse,udp/json-parser (C),canada.json,82.950000,13821336,13821336,223233,0
1. Parse,udp/json-parser (C),citm_catalog.json,31.526000,3777080,3777080,51205,0
1. Parse,udp/json-parser (C),twitter.json,9.988000,1785064,1785064,20237,0
2. Stringify,udp/json-parser (C),canada.json,2572.346000,1043632,1043632,2,0
2. Stringify,udp/json-parser (C),citm_catalog.json,4.207000,500736,500736,2,0
2. Stringify,udp/json-parser (C),twitter.json,2.811000,472976,472976,2,0
3. Prettify,udp/json-parser (C),canada.json,2587.698000,7995368,7995368,2,0
3. Prettify,udp/json-parser (C),citm_catalog.json,5.029000,1929520,1929520,2,0
3. Prettify,udp/json-parser (C),twitter.json,3.071000,835296,835296,2,0
4. Statistics,udp/json-parser (C),canada.json,2.000000,0,0,0,0
4. Statistics,udp/json-parser (C),citm_catalog.json,0.358000,0,0,0,0
4. Statistics,udp/json-parser (C),twitter.json,0.197000,0,0,0,0
7. Code size, udp/json-parser (C), jsonstat,0,0,0,0,26624
1. Parse,ujson4c (C),canada.json,8.590000,8372320,12874440,11,0
1. Parse,ujson4c (C),citm_catalog.json,5.012000,4178008,7733344,10,0
1. Parse,ujson4c (C),twitter.json,2.368000,2080848,3374840,9,0
4. Statistics,ujson4c (C),canada.json,1.516000,0,0,0,0
4. Statistics,ujson4c (C),citm_catalog.json,0.588000,0,0,0,0
4. Statistics,ujson4c (C),twitter.json,0.291000,0,0,0,0
7. Code size, ujson4c (C), jsonstat,0,0,0,0,23552
1. Parse,Vinenthz/libjson (C),canada.json,138.863000,5801064,5830040,334389,0
1. Parse,Vinenthz/libjson (C),citm_catalog.json,42.593000,2592712,2621688,153901,0
1. Parse,Vinenthz/libjson (C),twitter.json,20.463000,1388888,1417864,72620,0
2. Stringify,Vinenthz/libjson (C),canada.json,1940.139000,4194352,4194352,13,0
2. Stringify,Vinenthz/libjson (C),citm_catalog.json,9.701000,524336,524336,10,0
2. Stringify,Vinenthz/libjson (C),twitter.json,7.747000,524336,524336,10,0
3. Prettify,Vinenthz/libjson (C),canada.json,1942.286000,4194352,4194352,13,0
3. Prettify,Vinenthz/libjson (C),citm_catalog.json,9.705000,524336,524336,10,0
3. Prettify,Vinenthz/libjson (C),twitter.json,7.740000,524336,524336,10,0
4. Statistics,Vinenthz/libjson (C),canada.json,1.101000,0,0,0,0
4. Statistics,Vinenthz/libjson (C),citm_catalog.json,0.450000,0,0,0,0
4. Statistics,Vinenthz/libjson (C),twitter.json,0.329000,0,0,0,0
5. Sax Round-trip,Vinenthz/libjson (C),canada.json,32.530000,4194352,4198720,15,0
5. Sax Round-trip,Vinenthz/libjson (C),citm_catalog.json,18.719000,524336,528704,12,0
5. Sax Round-trip,Vinenthz/libjson (C),twitter.json,11.930000,524336,528704,12,0
6. SaxStatistics,Vinenthz/libjson (C),canada.json,24.214000,0,4368,2,0
6. SaxStatistics,Vinenthz/libjson (C),citm_catalog.json,12.564000,0,4368,2,0
